;userId;Reputation;Views;UpVotes;DownVotes;postId;Score;ViewCount;CommentCount
115;-1;1;0;5007;1920;45901;0;;0
116;-1;1;0;5007;1920;45902;0;;0
117;-1;1;0;5007;1920;46132;0;;0
118;-1;1;0;5007;1920;46731;0;;0
119;-1;1;0;5007;1920;46786;0;;0
120;-1;1;0;5007;1920;47547;0;;0
121;-1;1;0;5007;1920;47833;0;;0
122;-1;1;0;5007;1920;47850;0;;0
123;-1;1;0;5007;1920;49878;0;;0
124;-1;1;0;5007;1920;50412;0;;0
125;-1;1;0;5007;1920;50527;0;;0
126;-1;1;0;5007;1920;50710;0;;0
127;-1;1;0;5007;1920;50756;0;;0
128;-1;1;0;5007;1920;50759;0;;0
129;-1;1;0;5007;1920;51601;0;;0
130;-1;1;0;5007;1920;51911;0;;0
131;-1;1;0;5007;1920;52546;0;;0
132;-1;1;0;5007;1920;52548;0;;0
133;-1;1;0;5007;1920;54601;0;;0
134;-1;1;0;5007;1920;55696;0;;0
135;-1;1;0;5007;1920;56101;0;;0
136;-1;1;0;5007;1920;61093;0;;0
137;-1;1;0;5007;1920;62077;0;;0
138;-1;1;0;5007;1920;64390;0;;0
139;-1;1;0;5007;1920;65020;0;;0
140;-1;1;0;5007;1920;65070;0;;0
141;-1;1;0;5007;1920;65144;0;;0
142;-1;1;0;5007;1920;65146;0;;0
143;-1;1;0;5007;1920;65154;0;;0
144;-1;1;0;5007;1920;65155;0;;0
145;-1;1;0;5007;1920;65166;0;;0
146;-1;1;0;5007;1920;65171;0;;0
147;-1;1;0;5007;1920;65172;0;;0
148;-1;1;0;5007;1920;65208;0;;0
149;-1;1;0;5007;1920;65293;0;;0
150;-1;1;0;5007;1920;65302;0;;0
151;-1;1;0;5007;1920;65304;0;;0
152;-1;1;0;5007;1920;65308;0;;0
153;-1;1;0;5007;1920;65317;0;;0
154;-1;1;0;5007;1920;65322;0;;0
155;-1;1;0;5007;1920;65330;0;;0
156;-1;1;0;5007;1920;65333;0;;0
157;-1;1;0;5007;1920;65336;0;;0
158;-1;1;0;5007;1920;65338;0;;0
159;-1;1;0;5007;1920;65339;0;;0
160;-1;1;0;5007;1920;65351;0;;0
161;-1;1;0;5007;1920;65534;0;;0
162;-1;1;0;5007;1920;65570;0;;0
163;-1;1;0;5007;1920;66521;0;;0
164;-1;1;0;5007;1920;67808;0;;0
165;-1;1;0;5007;1920;67810;0;;0
166;-1;1;0;5007;1920;67812;0;;0
167;-1;1;0;5007;1920;67814;0;;0
168;-1;1;0;5007;1920;67818;0;;0
169;-1;1;0;5007;1920;67821;0;;0
170;-1;1;0;5007;1920;68575;0;;0
171;-1;1;0;5007;1920;68576;0;;0
172;-1;1;0;5007;1920;68613;0;;0
173;-1;1;0;5007;1920;68615;0;;0
174;-1;1;0;5007;1920;68620;0;;0
175;-1;1;0;5007;1920;68626;0;;0
176;-1;1;0;5007;1920;68978;0;;0
177;-1;1;0;5007;1920;68980;0;;0
178;-1;1;0;5007;1920;69043;0;;0
179;-1;1;0;5007;1920;69078;0;;0
180;-1;1;0;5007;1920;69198;0;;0
181;-1;1;0;5007;1920;69679;0;;0
182;-1;1;0;5007;1920;70264;0;;0
183;-1;1;0;5007;1920;70907;0;;0
184;-1;1;0;5007;1920;72537;0;;0
185;-1;1;0;5007;1920;73481;0;;0
186;-1;1;0;5007;1920;73838;0;;0
187;-1;1;0;5007;1920;74030;0;;0
188;-1;1;0;5007;1920;79743;0;;0
189;-1;1;0;5007;1920;80660;0;;0
190;-1;1;0;5007;1920;80668;0;;0
191;-1;1;0;5007;1920;80670;0;;0
192;-1;1;0;5007;1920;80763;0;;0
193;-1;1;0;5007;1920;81195;0;;0
194;-1;1;0;5007;1920;83316;0;;0
195;-1;1;0;5007;1920;87155;0;;0
196;-1;1;0;5007;1920;90672;0;;0
197;-1;1;0;5007;1920;90673;0;;0
198;-1;1;0;5007;1920;94286;0;;0
199;-1;1;0;5007;1920;97864;0;;0
200;-1;1;0;5007;1920;99044;0;;0
201;-1;1;0;5007;1920;99290;0;;0
202;-1;1;0;5007;1920;100216;0;;0
203;-1;1;0;5007;1920;102937;0;;0
204;-1;1;0;5007;1920;103049;0;;0
205;-1;1;0;5007;1920;104825;0;;0
206;-1;1;0;5007;1920;107658;0;;0
207;-1;1;0;5007;1920;109441;0;;0
208;-1;1;0;5007;1920;112068;0;;0
209;-1;1;0;5007;1920;112070;0;;0
210;-1;1;0;5007;1920;112517;0;;0
211;5;6792;1145;662;5;6;152;29229.0;5
212;5;6792;1145;662;5;12;20;;1
213;5;6792;1145;662;5;32;12;;0
214;5;6792;1145;662;5;49;6;;0
215;5;6792;1145;662;5;64;6;;0
216;5;6792;1145;662;5;76;22;;3
217;5;6792;1145;662;5;83;2;;0
218;5;6792;1145;662;5;96;4;;0
219;5;6792;1145;662;5;103;28;1990.0;6
220;5;6792;1145;662;5;108;14;;1
221;5;6792;1145;662;5;125;75;29261.0;2
222;5;6792;1145;662;5;126;26;;4
223;5;6792;1145;662;5;131;23;;0
224;5;6792;1145;662;5;139;21;;2
225;5;6792;1145;662;5;197;9;;1
226;5;6792;1145;662;5;199;4;;0
227;5;6792;1145;662;5;217;6;;4
228;5;6792;1145;662;5;299;8;;0
229;5;6792;1145;662;5;306;8;;2
230;5;6792;1145;662;5;314;11;;1
231;5;6792;1145;662;5;329;11;;0
232;5;6792;1145;662;5;398;14;;1
233;5;6792;1145;662;5;423;156;64481.0;7
234;5;6792;1145;662;5;433;40;;0
235;5;6792;1145;662;5;504;4;;0
236;5;6792;1145;662;5;550;11;;0
237;5;6792;1145;662;5;560;9;;2
238;5;6792;1145;662;5;562;10;1005.0;1
239;5;6792;1145;662;5;569;3;;0
240;5;6792;1145;662;5;593;3;;1
241;5;6792;1145;662;5;616;6;;0
242;5;6792;1145;662;5;617;9;;1
243;5;6792;1145;662;5;634;7;;0
244;5;6792;1145;662;5;772;11;;1
245;5;6792;1145;662;5;774;7;;0
246;5;6792;1145;662;5;776;2;;0
247;5;6792;1145;662;5;827;13;;6
248;5;6792;1145;662;5;898;5;725.0;1
249;5;6792;1145;662;5;1134;4;;0
250;5;6792;1145;662;5;1135;3;;0
251;5;6792;1145;662;5;1136;1;;2
252;5;6792;1145;662;5;1165;1;;0
253;5;6792;1145;662;5;1199;4;;0
254;5;6792;1145;662;5;1235;4;;1
255;5;6792;1145;662;5;1309;2;;3
256;5;6792;1145;662;5;1451;8;;1
257;5;6792;1145;662;5;1491;10;;3
258;5;6792;1145;662;5;1503;1;;1
259;5;6792;1145;662;5;1504;4;;0
260;5;6792;1145;662;5;1546;5;;1
261;5;6792;1145;662;5;1551;8;;4
262;5;6792;1145;662;5;1613;3;;1
263;5;6792;1145;662;5;1648;18;;1
264;5;6792;1145;662;5;1706;2;;1
265;5;6792;1145;662;5;1826;26;2762.0;1
266;5;6792;1145;662;5;1828;17;;3
267;5;6792;1145;662;5;1831;3;;2
268;5;6792;1145;662;5;1857;3;;2
269;5;6792;1145;662;5;1893;10;;0
270;5;6792;1145;662;5;1904;11;493.0;0
271;5;6792;1145;662;5;1906;7;455.0;3
272;5;6792;1145;662;5;1907;7;;0
273;5;6792;1145;662;5;1908;5;351.0;0
274;5;6792;1145;662;5;1910;4;;0
275;5;6792;1145;662;5;1912;3;286.0;7
276;5;6792;1145;662;5;1958;3;;2
277;5;6792;1145;662;5;1983;3;;0
278;5;6792;1145;662;5;2072;13;520.0;2
279;5;6792;1145;662;5;2077;21;9878.0;0
280;5;6792;1145;662;5;2101;6;;0
281;5;6792;1145;662;5;2110;3;;2
282;5;6792;1145;662;5;2149;22;4469.0;0
283;5;6792;1145;662;5;2166;4;;0
284;5;6792;1145;662;5;2167;11;709.0;3
285;5;6792;1145;662;5;2172;15;;3
286;5;6792;1145;662;5;2213;15;3182.0;2
287;5;6792;1145;662;5;2217;95;;1
288;5;6792;1145;662;5;2236;9;;1
289;5;6792;1145;662;5;2245;24;1475.0;2
290;5;6792;1145;662;5;2247;10;;1
291;5;6792;1145;662;5;2302;4;;0
292;5;6792;1145;662;5;2346;26;;2
293;5;6792;1145;662;5;2389;5;;0
294;5;6792;1145;662;5;2412;4;;3
295;5;6792;1145;662;5;2456;16;;4
296;5;6792;1145;662;5;2627;10;;1
297;5;6792;1145;662;5;2911;16;;3
298;5;6792;1145;662;5;3055;1;;6
299;5;6792;1145;662;5;3056;1;;3
300;5;6792;1145;662;5;3168;5;;3
301;5;6792;1145;662;5;3223;4;;1
302;5;6792;1145;662;5;3239;15;;5
303;5;6792;1145;662;5;3319;3;;1
304;5;6792;1145;662;5;3414;6;;4
305;5;6792;1145;662;5;3424;7;;5
306;5;6792;1145;662;5;3461;7;;5
307;5;6792;1145;662;5;3480;1;;0
308;5;6792;1145;662;5;3576;7;;2
309;5;6792;1145;662;5;3600;1;;0
310;5;6792;1145;662;5;3637;1;;0
311;5;6792;1145;662;5;3675;2;;0
312;5;6792;1145;662;5;3703;2;;1
313;5;6792;1145;662;5;3756;6;;0
314;5;6792;1145;662;5;3761;3;;1
315;5;6792;1145;662;5;3848;2;;1
316;5;6792;1145;662;5;3891;6;;4
317;5;6792;1145;662;5;3998;3;;2
318;5;6792;1145;662;5;4634;2;;2
319;5;6792;1145;662;5;4635;6;;3
320;5;6792;1145;662;5;4761;5;;0
321;5;6792;1145;662;5;5086;2;;1
322;5;6792;1145;662;5;5296;24;;1
323;5;6792;1145;662;5;6235;12;;6
324;5;6792;1145;662;5;6241;17;;2
325;5;6792;1145;662;5;6278;20;;3
326;5;6792;1145;662;5;6389;2;;0
327;5;6792;1145;662;5;6757;3;;1
328;6;457;114;47;0;15;13;;0
329;6;457;114;47;0;982;6;;3
331;6;457;114;47;0;3804;2;647.0;2
332;6;457;114;47;0;6578;1;;5
333;6;457;114;47;0;9329;9;938.0;4
335;6;457;114;47;0;23750;5;228.0;0
336;6;457;114;47;0;25770;40;;1
337;6;457;114;47;0;39110;4;981.0;1
340;7;429;56;20;0;643;21;1582.0;2
341;7;429;56;20;0;2695;26;;4
342;8;6764;1089;604;25;1;23;1278.0;1
343;8;6764;1089;604;25;16;16;;3
344;8;6764;1089;604;25;36;41;67396.0;7
345;8;6764;1089;604;25;65;14;;3
346;8;6764;1089;604;25;78;33;;4
347;8;6764;1089;604;25;111;8;;3
348;8;6764;1089;604;25;114;30;1220.0;1
349;8;6764;1089;604;25;129;4;;0
350;8;6764;1089;604;25;142;5;;0
351;8;6764;1089;604;25;168;17;1022.0;1
352;8;6764;1089;604;25;170;56;7733.0;1
353;8;6764;1089;604;25;254;4;;3
354;8;6764;1089;604;25;262;13;;7
355;8;6764;1089;604;25;271;7;;0
356;8;6764;1089;604;25;301;6;;7
357;8;6764;1089;604;25;352;1;;1
358;8;6764;1089;604;25;356;2;;0
359;8;6764;1089;604;25;397;5;;0
360;8;6764;1089;604;25;412;4;;0
361;8;6764;1089;604;25;432;96;;1
362;8;6764;1089;604;25;845;5;;4
363;8;6764;1089;604;25;851;4;;0
364;8;6764;1089;604;25;855;1;;0
365;8;6764;1089;604;25;895;2;;0
366;8;6764;1089;604;25;975;2;;0
367;8;6764;1089;604;25;978;3;;0
368;8;6764;1089;604;25;981;6;;11
369;8;6764;1089;604;25;1010;8;;0
370;8;6764;1089;604;25;1131;4;;0
371;8;6764;1089;604;25;1132;4;;1
372;8;6764;1089;604;25;1173;13;1765.0;5
373;8;6764;1089;604;25;1177;5;;0
374;8;6764;1089;604;25;1185;20;;3
375;8;6764;1089;604;25;1220;3;;0
376;8;6764;1089;604;25;1231;1;;0
377;8;6764;1089;604;25;1251;15;;4
378;8;6764;1089;604;25;1291;11;;5
379;8;6764;1089;604;25;1364;6;;1
380;8;6764;1089;604;25;1438;1;;1
381;8;6764;1089;604;25;1494;3;;0
382;8;6764;1089;604;25;1496;11;;0
383;8;6764;1089;604;25;1529;8;498.0;2
384;8;6764;1089;604;25;1537;7;;3
385;8;6764;1089;604;25;1549;2;;0
386;8;6764;1089;604;25;1588;4;;1
387;8;6764;1089;604;25;1598;40;;4
388;8;6764;1089;604;25;1664;0;;4
389;8;6764;1089;604;25;1665;4;;1
390;8;6764;1089;604;25;1695;4;;0
391;8;6764;1089;604;25;1716;1;;1
392;8;6764;1089;604;25;1741;15;;0
393;8;6764;1089;604;25;1755;2;;1
394;8;6764;1089;604;25;1771;4;;1
395;8;6764;1089;604;25;1782;2;;1
396;8;6764;1089;604;25;1816;7;;5
397;8;6764;1089;604;25;1820;2;;0
398;8;6764;1089;604;25;1842;10;;4
399;8;6764;1089;604;25;1897;2;;1
400;8;6764;1089;604;25;1993;7;;0
401;8;6764;1089;604;25;2348;15;795.0;4
402;8;6764;1089;604;25;2407;2;;0
403;8;6764;1089;604;25;2422;6;;0
404;8;6764;1089;604;25;2560;6;;1
405;8;6764;1089;604;25;2673;6;;3
406;8;6764;1089;604;25;2699;4;;2
407;8;6764;1089;604;25;3085;6;;4
408;8;6764;1089;604;25;3106;3;;0
409;8;6764;1089;604;25;3107;6;;0
410;8;6764;1089;604;25;3108;9;;4
411;8;6764;1089;604;25;3138;18;;0
412;8;6764;1089;604;25;3197;6;;0
413;8;6764;1089;604;25;3295;2;;2
414;8;6764;1089;604;25;3297;2;;0
415;8;6764;1089;604;25;3335;3;;0
416;8;6764;1089;604;25;3339;2;;3
417;8;6764;1089;604;25;3405;14;;6
418;8;6764;1089;604;25;3453;2;;9
419;8;6764;1089;604;25;3460;29;1068.0;0
420;8;6764;1089;604;25;3527;14;;1
421;8;6764;1089;604;25;3532;12;422.0;0
422;8;6764;1089;604;25;3555;30;;4
423;8;6764;1089;604;25;3789;2;;0
424;8;6764;1089;604;25;3814;73;4526.0;2
425;8;6764;1089;604;25;3880;8;;1
426;8;6764;1089;604;25;4176;3;;9
427;8;6764;1089;604;25;4177;4;;2
428;8;6764;1089;604;25;4309;6;;5
429;8;6764;1089;604;25;4311;7;;6
430;8;6764;1089;604;25;4338;3;;8
431;8;6764;1089;604;25;4340;5;;3
432;8;6764;1089;604;25;4852;1;;0
433;8;6764;1089;604;25;5184;12;1575.0;3
434;8;6764;1089;604;25;5287;1;;0
435;8;6764;1089;604;25;5600;11;;2
436;8;6764;1089;604;25;6221;7;;4
437;8;6764;1089;604;25;6251;4;;0
438;8;6764;1089;604;25;6255;6;;2
439;8;6764;1089;604;25;6683;4;;1
440;8;6764;1089;604;25;6935;3;;1
441;8;6764;1089;604;25;7287;3;;2
442;8;6764;1089;604;25;7405;3;;1
443;8;6764;1089;604;25;7452;3;;2
444;8;6764;1089;604;25;8043;4;;2
445;8;6764;1089;604;25;11626;5;;1
446;8;6764;1089;604;25;11803;3;;3
447;8;6764;1089;604;25;11981;1;;14
448;8;6764;1089;604;25;12158;2;;0
449;8;6764;1089;604;25;12185;7;;1
450;8;6764;1089;604;25;12293;3;;1
451;8;6764;1089;604;25;12394;8;;2
452;8;6764;1089;604;25;12396;8;;2
453;8;6764;1089;604;25;12399;5;;4
454;8;6764;1089;604;25;12489;2;;0
455;8;6764;1089;604;25;12624;1;;6
456;8;6764;1089;604;25;13455;7;;4
457;8;6764;1089;604;25;15676;12;;1
458;8;6764;1089;604;25;15754;0;;6
459;8;6764;1089;604;25;17426;4;;0
460;8;6764;1089;604;25;23733;4;;2
461;8;6764;1089;604;25;26819;2;;1
462;8;6764;1089;604;25;37982;11;;2
467;11;136;10;10;0;1194;29;5877.0;17
471;13;817;178;44;1;31;66;175495.0;3
472;13;817;178;44;1;86;8;;5
473;13;817;178;44;1;175;29;28291.0;1
475;13;817;178;44;1;244;17;;4
476;13;817;178;44;1;425;88;;0
477;13;817;178;44;1;455;27;;1
480;17;345;14;13;1;53;40;25962.0;4
481;17;345;14;13;1;1104;15;;0
483;18;128;8;16;0;3;54;3613.0;4
484;18;128;8;16;0;2427;5;1474.0;4
485;22;591;90;693;6;47;7;312.0;2
486;22;591;90;693;6;70;15;;1
487;22;591;90;693;6;73;24;5717.0;5
488;22;591;90;693;6;90;3;;0
489;22;591;90;693;6;102;1;;0
490;22;591;90;693;6;132;6;;0
491;22;591;90;693;6;144;17;;0
492;22;591;90;693;6;308;1;;0
493;22;591;90;693;6;598;5;;2
494;22;591;90;693;6;781;3;;0
495;22;591;90;693;6;784;3;;0
496;22;591;90;693;6;1499;3;;2
497;22;591;90;693;6;1500;2;;1
498;22;591;90;693;6;2029;3;;0
499;22;591;90;693;6;2174;4;;2
500;22;591;90;693;6;3849;2;720.0;2
501;22;591;90;693;6;3944;6;3547.0;0
502;22;591;90;693;6;4136;1;;0
503;22;591;90;693;6;4432;6;;0
504;22;591;90;693;6;4449;3;;1
505;22;591;90;693;6;4589;18;;1
506;22;591;90;693;6;5429;3;;1
507;22;591;90;693;6;5959;2;;0
508;22;591;90;693;6;6614;7;;0
509;22;591;90;693;6;7374;2;;0
510;22;591;90;693;6;8160;5;430.0;2
511;22;591;90;693;6;8450;1;;0
512;22;591;90;693;6;10470;7;;0
513;22;591;90;693;6;10554;5;313.0;0
514;22;591;90;693;6;11272;2;;1
515;22;591;90;693;6;12028;3;293.0;3
516;22;591;90;693;6;12379;0;;0
517;22;591;90;693;6;16721;2;2034.0;0
518;22;591;90;693;6;16740;0;;0
519;22;591;90;693;6;20106;1;483.0;6
520;22;591;90;693;6;50630;3;861.0;0
521;22;591;90;693;6;64484;7;180.0;2
522;22;591;90;693;6;113940;0;48.0;0
523;22;591;90;693;6;114741;0;;0
524;23;308;52;34;1;4;13;5224.0;2
525;23;308;52;34;1;5;81;;3
526;23;308;52;34;1;13;14;;4
527;24;344;48;36;1;2;22;8198.0;1
528;24;344;48;36;1;10;23;21925.0;4
530;25;4968;641;328;23;79;4;;1
531;25;4968;641;328;23;109;2;3980.0;2
532;25;4968;641;328;23;150;3;;1
533;25;4968;641;328;23;190;7;;0
534;25;4968;641;328;23;647;-2;;3
535;25;4968;641;328;23;651;2;;1
536;25;4968;641;328;23;656;61;;1
537;25;4968;641;328;23;673;8;;3
538;25;4968;641;328;23;718;5;;1
539;25;4968;641;328;23;720;18;;4
540;25;4968;641;328;23;722;5;;0
541;25;4968;641;328;23;810;7;;3
542;25;4968;641;328;23;819;3;;0
543;25;4968;641;328;23;823;-7;;8
544;25;4968;641;328;23;956;10;;1
545;25;4968;641;328;23;957;0;;2
546;25;4968;641;328;23;997;9;;2
547;25;4968;641;328;23;1344;5;;0
548;25;4968;641;328;23;1792;12;;5
549;25;4968;641;328;23;1810;0;;0
550;25;4968;641;328;23;1844;13;3142.0;7
551;25;4968;641;328;23;2053;7;;0
552;25;4968;641;328;23;2129;15;;1
553;25;4968;641;328;23;2501;61;;3
554;25;4968;641;328;23;2900;5;;0
555;25;4968;641;328;23;4452;5;;1
556;25;4968;641;328;23;4947;4;;1
557;25;4968;641;328;23;5599;7;;4
558;25;4968;641;328;23;5895;2;;0
559;25;4968;641;328;23;6618;9;;8
560;25;4968;641;328;23;8094;2;;2
561;25;4968;641;328;23;9800;24;;3
562;25;4968;641;328;23;11366;2;;1
563;25;4968;641;328;23;12002;14;3883.0;6
564;25;4968;641;328;23;12991;16;;9
565;25;4968;641;328;23;13900;0;;0
566;25;4968;641;328;23;14456;2;;0
567;25;4968;641;328;23;15350;5;842.0;0
568;25;4968;641;328;23;15495;3;;1
569;25;4968;641;328;23;15946;7;;2
570;25;4968;641;328;23;16090;2;;0
571;25;4968;641;328;23;16273;6;;1
572;25;4968;641;328;23;16354;10;;2
573;25;4968;641;328;23;17378;3;3028.0;0
574;25;4968;641;328;23;19074;0;;2
575;25;4968;641;328;23;19188;3;;0
576;25;4968;641;328;23;21055;6;;3
577;25;4968;641;328;23;22354;1;;0
578;25;4968;641;328;23;29158;10;2305.0;14
579;25;4968;641;328;23;29319;3;;1
580;25;4968;641;328;23;29604;2;;3
581;25;4968;641;328;23;29605;3;;1
582;25;4968;641;328;23;29867;2;;1
583;25;4968;641;328;23;29870;2;;1
584;25;4968;641;328;23;31591;21;1131.0;11
585;25;4968;641;328;23;32076;8;;2
586;25;4968;641;328;23;32385;16;;4
587;25;4968;641;328;23;35432;6;;1
588;25;4968;641;328;23;35433;2;355.0;1
589;25;4968;641;328;23;35435;4;;1
590;25;4968;641;328;23;36120;2;;2
591;25;4968;641;328;23;38050;6;;0
592;25;4968;641;328;23;38381;1;;2
593;25;4968;641;328;23;38651;4;;1
594;25;4968;641;328;23;38654;3;;0
595;25;4968;641;328;23;38659;1;;0
596;25;4968;641;328;23;39036;2;;0
597;25;4968;641;328;23;40347;5;;3
598;25;4968;641;328;23;40516;1;;1
599;25;4968;641;328;23;43532;0;;1
600;25;4968;641;328;23;45442;9;;10
601;25;4968;641;328;23;45975;1;;0
602;25;4968;641;328;23;48795;2;;0
603;25;4968;641;328;23;50069;3;;0
604;25;4968;641;328;23;51472;2;;4
605;25;4968;641;328;23;58940;1;;3
606;25;4968;641;328;23;61661;0;;1
607;25;4968;641;328;23;61750;4;;0
608;25;4968;641;328;23;64885;1;;3
609;25;4968;641;328;23;65044;11;418.0;7
610;25;4968;641;328;23;65185;5;;3
611;25;4968;641;328;23;65329;2;;0
612;25;4968;641;328;23;65964;1;;0
613;25;4968;641;328;23;66537;3;;3
614;25;4968;641;328;23;66781;2;;2
615;25;4968;641;328;23;67758;1;;0
616;25;4968;641;328;23;68348;1;;0
617;25;4968;641;328;23;68461;1;;0
618;25;4968;641;328;23;68465;2;;0
619;25;4968;641;328;23;68605;0;;1
620;25;4968;641;328;23;69201;2;;0
621;25;4968;641;328;23;69215;2;;3
622;25;4968;641;328;23;71468;2;;0
623;25;4968;641;328;23;72062;3;;1
624;25;4968;641;328;23;72232;4;;1
625;25;4968;641;328;23;73397;2;;0
626;25;4968;641;328;23;73590;4;;3
627;25;4968;641;328;23;73710;2;;1
628;25;4968;641;328;23;76611;2;;0
629;25;4968;641;328;23;77206;1;;0
630;25;4968;641;328;23;80895;2;;4
631;25;4968;641;328;23;80911;10;;0
632;25;4968;641;328;23;81150;2;;1
633;25;4968;641;328;23;81507;2;;0
634;25;4968;641;328;23;83409;1;;0
635;25;4968;641;328;23;83881;4;;4
636;25;4968;641;328;23;84037;2;;0
637;25;4968;641;328;23;85521;1;;5
638;25;4968;641;328;23;85847;1;;0
639;25;4968;641;328;23;85880;0;;0
640;25;4968;641;328;23;86077;0;;0
641;25;4968;641;328;23;86281;4;;0
642;25;4968;641;328;23;86786;3;;0
643;25;4968;641;328;23;86885;6;;0
